时间,会话ID,模型,输入tokens,输出tokens,缓存读取,缓存创建,总计tokens,用户提示词,回复摘要
2026-07-14T10:15:37.189Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,3113,279,119680,0,3392,,
2026-07-14T10:15:45.375Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,721,915,123008,0,1636,,
2026-07-14T10:15:47.438Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,721,915,123008,0,1636,,
2026-07-14T10:16:19.581Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,312,153,124544,0,465,,
2026-07-14T10:16:22.942Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1102,281,124928,0,1383,,
2026-07-14T10:16:27.335Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,463,1381,126208,0,1844,,
2026-07-14T10:16:52.607Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,100,2794,128000,0,2894,,
2026-07-14T10:17:19.159Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,488,302,130816,0,790,,
2026-07-14T10:17:20.874Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,488,302,130816,0,790,,
2026-07-14T10:17:23.505Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,973,193,131584,0,1166,,
2026-07-14T10:17:25.945Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,295,427,132480,0,722,,
2026-07-14T10:17:31.107Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1578,372,133120,0,1950,,
2026-07-14T10:22:21.998Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5298,1219,135040,0,6517,<task-notification> <task-id>a675787425ec0d5a1</task-id> <tool-use-id>call_00_pVR8EFC3M6tZgq6P36FV7737</tool-use-id> <output-file>/tmp/claude-1000/-home-lili/8dea3f97-855c-4bb9-83d5-40b1a205f139/tasks,
2026-07-14T10:22:23.769Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,5298,1219,135040,0,6517,,
2026-07-14T10:22:27.354Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,209,878,141440,0,1087,,
2026-07-14T10:23:11.490Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,278,140,142464,0,418,,
2026-07-14T10:23:13.849Z,8dea3f97-855c-4bb9-83d5-40b1a205f139,deepseek-v4-flash,1065,401,142848,0,1466,,
2026-07-14T04:30:30.258Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,26436,302,0,0,26738,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result/karaf_git_49ca16e/49ca16e/run_20260714_111855/dataset_variants/with_non_regression/model_prompt.txt in the IDE. This may or may ,
2026-07-14T04:30:31.157Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,26436,302,0,0,26738,,
2026-07-14T04:30:31.516Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,26436,302,0,0,26738,,
2026-07-14T04:30:36.781Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,11407,639,26624,0,12046,,
2026-07-14T04:30:37.945Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,11407,639,26624,0,12046,,
2026-07-14T04:30:38.440Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,11407,639,26624,0,12046,,
2026-07-14T04:30:42.985Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,22258,593,38656,0,22851,,
2026-07-14T04:30:44.110Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,22258,593,38656,0,22851,,
2026-07-14T04:30:44.560Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,22258,593,38656,0,22851,,
2026-07-14T04:30:48.047Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,13104,504,61440,0,13608,,
2026-07-14T04:30:49.295Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,13104,504,61440,0,13608,,
2026-07-14T04:30:49.693Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,13104,504,61440,0,13608,,
2026-07-14T04:30:52.093Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,3852,426,75008,0,4278,,
2026-07-14T04:30:53.721Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,3852,426,75008,0,4278,,
2026-07-14T04:30:54.280Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,3852,426,75008,0,4278,,
2026-07-14T04:31:29.219Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,2868,3560,79232,0,6428,,
2026-07-14T04:31:30.293Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,2868,3560,79232,0,6428,,
2026-07-14T04:31:30.827Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,2868,3560,79232,0,6428,,
2026-07-14T04:32:02.231Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,2736,3194,85632,0,5930,,
2026-07-14T04:32:03.493Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,2736,3194,85632,0,5930,,
2026-07-14T04:32:16.302Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,1056,14935,91520,0,15991,,
2026-07-14T04:33:36.523Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,202,429,107392,0,631,,
2026-07-14T04:33:39.498Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,654,191,107904,0,845,,
2026-07-14T04:33:41.971Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,141,180,108672,0,321,,
2026-07-14T04:34:22.022Z,82c3dfe3-5980-4694-8eb9-05e4670993f1,deepseek-v4-flash,85,431,108928,0,516,,
2026-07-14T04:22:25.597Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,26436,405,0,0,26841,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result/karaf_git_49ca16e/49ca16e/run_20260714_111855/dataset_variants/without_non_regression/model_prompt.txt in the IDE. This may or m,
2026-07-14T04:22:26.574Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,26436,405,0,0,26841,,
2026-07-14T04:22:26.968Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,26436,405,0,0,26841,,
2026-07-14T04:22:33.349Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,11606,855,26752,0,12461,,
2026-07-14T04:22:34.750Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,11606,855,26752,0,12461,,
2026-07-14T04:22:35.261Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,11606,855,26752,0,12461,,
2026-07-14T04:22:35.753Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,11606,855,26752,0,12461,,
2026-07-14T04:22:37.608Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,13810,459,39168,0,14269,,
2026-07-14T04:22:39.253Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,13810,459,39168,0,14269,,
2026-07-14T04:22:39.720Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,13810,459,39168,0,14269,,
2026-07-14T04:22:40.259Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,13810,459,39168,0,14269,,
2026-07-14T04:23:06.018Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,5507,2633,53376,0,8140,,
2026-07-14T04:23:07.274Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,5507,2633,53376,0,8140,,
2026-07-14T04:23:07.760Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,5507,2633,53376,0,8140,,
2026-07-14T04:23:08.249Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,5507,2633,53376,0,8140,,
2026-07-14T04:23:28.303Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,6812,2024,61440,0,8836,,
2026-07-14T04:23:29.470Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,6812,2024,61440,0,8836,,
2026-07-14T04:23:30.021Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,6812,2024,61440,0,8836,,
2026-07-14T04:24:03.362Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,2213,3907,70272,0,6120,,
2026-07-14T04:24:04.519Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,2213,3907,70272,0,6120,,
2026-07-14T04:24:06.086Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,1293,154,76288,0,1447,,
2026-07-14T04:24:07.989Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,93,153,77696,0,246,,
2026-07-14T04:24:12.490Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,2641,498,77824,0,3139,,
2026-07-14T04:24:13.896Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,2641,498,77824,0,3139,,
2026-07-14T04:24:15.764Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,452,157,80896,0,609,,
2026-07-14T04:24:18.113Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,1621,294,81408,0,1915,,
2026-07-14T04:24:19.842Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,1621,294,81408,0,1915,,
2026-07-14T04:24:21.601Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,432,136,83200,0,568,,
2026-07-14T04:24:23.626Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,122,98,83712,0,220,,
2026-07-14T04:24:55.200Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,8443,3651,83840,0,12094,,
2026-07-14T04:25:01.044Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,209,6006,95872,0,6215,,
2026-07-14T04:25:59.681Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,6170,2258,96000,0,8428,,
2026-07-14T04:26:29.867Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,365,4105,104320,0,4470,,
2026-07-14T04:26:50.506Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,168,274,108672,0,442,,
2026-07-14T04:27:13.686Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,4192,6810,109056,0,11002,,
2026-07-14T04:27:51.823Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,206,567,119936,0,773,,
2026-07-14T04:28:14.441Z,96628551-3622-465c-911c-6a1517195f5c,deepseek-v4-flash,658,773,120704,0,1431,,
2026-07-14T10:09:38.976Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,26480,489,0,0,26969,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/tvm_git_35148ba/35148ba/run_20260714_180555/dataset_variants/with_non_regression/model_prompt.txt in the IDE. Thi,
2026-07-14T10:09:40.254Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,26480,489,0,0,26969,,
2026-07-14T10:09:52.610Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35139,1574,26880,0,36713,,
2026-07-14T10:09:53.837Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35139,1574,26880,0,36713,,
2026-07-14T10:09:54.425Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35139,1574,26880,0,36713,,
2026-07-14T10:10:17.456Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35121,2235,63488,0,37356,,
2026-07-14T10:10:20.622Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2304,451,98560,0,2755,,
2026-07-14T10:10:35.324Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,311,1574,101248,0,1885,,
2026-07-14T10:11:46.173Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2664,597,103040,0,3261,,
2026-07-14T10:12:29.914Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,302,648,106240,0,950,,
2026-07-14T10:12:49.521Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3233,553,107136,0,3786,,
2026-07-14T10:12:50.772Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3233,553,107136,0,3786,,
2026-07-14T10:12:51.153Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3233,553,107136,0,3786,,
2026-07-14T10:12:52.536Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,918,374,110848,0,1292,,
2026-07-14T10:12:53.769Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,918,374,110848,0,1292,,
2026-07-14T10:12:54.857Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,918,374,110848,0,1292,,
2026-07-14T10:12:57.065Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:12:58.368Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:12:59.092Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:13:00.004Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:13:01.716Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2423,367,112256,0,2790,,
2026-07-14T10:13:02.755Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2423,367,112256,0,2790,,
2026-07-14T10:13:03.462Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2423,367,112256,0,2790,,
2026-07-14T10:13:28.612Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1968,1686,114944,0,3654,,
2026-07-14T10:13:30.336Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1968,1686,114944,0,3654,,
2026-07-14T10:13:30.900Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1968,1686,114944,0,3654,,
2026-07-14T10:14:15.201Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:16.395Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:16.943Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:17.495Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:31.554Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,10011,1536,126464,0,11547,,
2026-07-14T10:14:44.809Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3769,1672,137984,0,5441,,
2026-07-14T10:14:48.181Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1749,6031,141696,0,7780,,
2026-07-14T10:16:04.917Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3333,6069,149376,0,9402,,
2026-07-14T10:17:03.477Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1003,725,158720,0,1728,,
2026-07-14T10:17:04.182Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1003,725,158720,0,1728,,
2026-07-14T10:17:06.735Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1003,725,158720,0,1728,,
2026-07-14T10:17:23.604Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3128,230,159616,0,3358,,
2026-07-14T10:17:26.051Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,70,584,162944,0,654,,
2026-07-14T10:09:38.976Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,26480,489,0,0,26969,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/tvm_git_35148ba/35148ba/run_20260714_180555/dataset_variants/with_non_regression/model_prompt.txt in the IDE. Thi,
2026-07-14T10:09:40.254Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,26480,489,0,0,26969,,
2026-07-14T10:09:52.610Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35139,1574,26880,0,36713,,
2026-07-14T10:09:53.837Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35139,1574,26880,0,36713,,
2026-07-14T10:09:54.425Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35139,1574,26880,0,36713,,
2026-07-14T10:10:17.456Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35121,2235,63488,0,37356,,
2026-07-14T10:10:20.622Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2304,451,98560,0,2755,,
2026-07-14T10:10:35.324Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,311,1574,101248,0,1885,,
2026-07-14T10:11:46.173Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2664,597,103040,0,3261,,
2026-07-14T10:12:29.914Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,302,648,106240,0,950,,
2026-07-14T10:12:49.521Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3233,553,107136,0,3786,,
2026-07-14T10:12:50.772Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3233,553,107136,0,3786,,
2026-07-14T10:12:51.153Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3233,553,107136,0,3786,,
2026-07-14T10:12:52.536Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,918,374,110848,0,1292,,
2026-07-14T10:12:53.769Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,918,374,110848,0,1292,,
2026-07-14T10:12:54.857Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,918,374,110848,0,1292,,
2026-07-14T10:12:57.065Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:12:58.368Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:12:59.092Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:13:00.004Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:13:01.716Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2423,367,112256,0,2790,,
2026-07-14T10:13:02.755Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2423,367,112256,0,2790,,
2026-07-14T10:13:03.462Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2423,367,112256,0,2790,,
2026-07-14T10:13:28.612Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1968,1686,114944,0,3654,,
2026-07-14T10:13:30.336Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1968,1686,114944,0,3654,,
2026-07-14T10:13:30.900Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1968,1686,114944,0,3654,,
2026-07-14T10:14:15.201Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:16.395Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:16.943Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:17.495Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:31.554Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,10011,1536,126464,0,11547,,
2026-07-14T10:14:44.809Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3769,1672,137984,0,5441,,
2026-07-14T10:14:48.181Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1749,6031,141696,0,7780,,
2026-07-14T10:16:04.917Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3333,6069,149376,0,9402,,
2026-07-14T10:17:03.477Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1003,725,158720,0,1728,,
2026-07-14T10:17:04.182Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1003,725,158720,0,1728,,
2026-07-14T10:17:06.735Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1003,725,158720,0,1728,,
2026-07-14T10:17:23.604Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3128,230,159616,0,3358,,
2026-07-14T10:17:26.051Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,70,584,162944,0,654,,
2026-07-14T10:09:38.976Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,26480,489,0,0,26969,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result_deepseek_flash/tvm_git_35148ba/35148ba/run_20260714_180555/dataset_variants/with_non_regression/model_prompt.txt in the IDE. Thi,
2026-07-14T10:09:40.254Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,26480,489,0,0,26969,,
2026-07-14T10:09:52.610Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35139,1574,26880,0,36713,,
2026-07-14T10:09:53.837Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35139,1574,26880,0,36713,,
2026-07-14T10:09:54.425Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35139,1574,26880,0,36713,,
2026-07-14T10:10:17.456Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,35121,2235,63488,0,37356,,
2026-07-14T10:10:20.622Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2304,451,98560,0,2755,,
2026-07-14T10:10:35.324Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,311,1574,101248,0,1885,,
2026-07-14T10:11:46.173Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2664,597,103040,0,3261,,
2026-07-14T10:12:29.914Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,302,648,106240,0,950,,
2026-07-14T10:12:49.521Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3233,553,107136,0,3786,,
2026-07-14T10:12:50.772Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3233,553,107136,0,3786,,
2026-07-14T10:12:51.153Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3233,553,107136,0,3786,,
2026-07-14T10:12:52.536Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,918,374,110848,0,1292,,
2026-07-14T10:12:53.769Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,918,374,110848,0,1292,,
2026-07-14T10:12:54.857Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,918,374,110848,0,1292,,
2026-07-14T10:12:57.065Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:12:58.368Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:12:59.092Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:13:00.004Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,518,482,111744,0,1000,,
2026-07-14T10:13:01.716Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2423,367,112256,0,2790,,
2026-07-14T10:13:02.755Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2423,367,112256,0,2790,,
2026-07-14T10:13:03.462Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,2423,367,112256,0,2790,,
2026-07-14T10:13:28.612Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1968,1686,114944,0,3654,,
2026-07-14T10:13:30.336Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1968,1686,114944,0,3654,,
2026-07-14T10:13:30.900Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1968,1686,114944,0,3654,,
2026-07-14T10:14:15.201Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:16.395Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:16.943Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:17.495Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,8012,6848,118528,0,14860,,
2026-07-14T10:14:31.554Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,10011,1536,126464,0,11547,,
2026-07-14T10:14:44.809Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3769,1672,137984,0,5441,,
2026-07-14T10:14:48.181Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1749,6031,141696,0,7780,,
2026-07-14T10:16:04.917Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3333,6069,149376,0,9402,,
2026-07-14T10:17:03.477Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1003,725,158720,0,1728,,
2026-07-14T10:17:04.182Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1003,725,158720,0,1728,,
2026-07-14T10:17:06.735Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,1003,725,158720,0,1728,,
2026-07-14T10:17:23.604Z,7fb00568-ebc0-428a-99b5-50250a837fd0,deepseek-v4-flash,3128,230,159616,0,3358,,
